tag_id,image_id,p1_x,p_1y, p2_x, p2_y, p3_x, p3_y, p4_x, p4_y,general_class,sub_class,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,color
22813,16487,380.3017883,64.17674255,406.6995239,63.82981873,407.6982117,139.8232574,381.3004761,140.170166,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
15826,16036,378.7677612,231.111618,357.2998657,233.496933,350.2322388,169.8883667,371.7001343,167.5030518,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33601,12626,591.289856,577.69104,565.1552124,581.4245605,552.710144,494.3089905,578.8447876,490.57547,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20587,10840,39.31282806,541.3985596,39.69676971,517.4016113,114.6871719,518.6014404,114.3032227,542.5983887,small vehicle,minivan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11557,12666,437.5137939,291.324646,413.5162354,291.6679993,412.4862061,219.675354,436.4837341,219.3320007,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27346,12440,475.2746887,120.7324295,478.0762939,92.0690155,551.7253418,99.2675705,548.9237061,127.9309769,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
16351,16699,538.9019775,186.625885,548.3657837,167.2094879,604.0980225,194.374115,594.6342163,213.7905121,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18265,11188,84.20875549,60.53692245,97.98929596,32.54519653,160.7912445,63.46307755,147.0107117,91.45480347,small vehicle,sedan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14648,10840,867.73505,560.69488,865.3898252,537.9427303,895.4133459,534.3273899,897.7585707,557.0795396,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38863,18229,121.4441299,604.425354,114.1520538,569.1716309,189.5558624,553.574646,196.8479462,588.8283691,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11078,16490,3409.175293,1144.549927,3422.054932,1150.989746,3402.824707,1189.450073,3389.945068,1183.010254,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,silver/grey
22861,18204,509.4818115,430.7963257,527.8734741,436.3087463,513.5181885,484.2036743,495.1265259,478.6912537,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
14300,13611,805.3705444,305.0985718,803.4256592,331.4268188,728.6294556,325.9014282,730.5744019,299.5731812,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30228,15561,352.6115723,316.1029663,349.8114624,289.8518982,424.3884277,281.8970337,427.1885376,308.1481018,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37126,14537,3686.159668,1590.994263,3684.902832,1564.624268,3739.840332,1562.005737,3741.097168,1588.375732,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36005,12105,840.5244141,472.0172729,837.824646,448.1696167,892.4755859,441.9827271,895.175293,465.8303833,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
22878,18246,573.6055298,345.1903076,604.729126,343.0080872,610.3944702,423.8096924,579.270874,425.9919434,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35537,16831,523.0966797,487.7704773,522.9054565,463.7712402,590.9033203,463.2295227,591.0945435,487.2287598,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27353,10037,712.7444458,345.3110352,714.65979,328.620575,776.2555542,335.6889648,774.34021,352.379425,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
35008,18606,281.3224487,1878.546875,292.0442505,1888.159546,266.6775513,1916.453125,255.9557495,1906.840454,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
17283,13791,454.1064148,153.20784,452.9596558,126.8327637,522.8936157,123.7921524,524.0403442,150.1672363,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34167,14636,390.3256226,289.2869873,364.869873,275.816864,396.6743774,215.7130127,422.130127,229.1831665,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
26865,13926,857.4372559,170.5804138,866.5872803,159.4611969,900.5627441,187.4195862,891.4127197,198.5388031,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
27816,11307,246.9117889,10.82854557,273.2033691,8.438399315,279.0881958,73.17145538,252.7966156,75.56159973,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29368,19361,400.5036378,628.6676952,394.605933,664.4751891,408.9289305,666.5815123,415.6691647,630.3527537,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
19908,14039,629.5227661,473.9595642,660.434082,469.7251282,670.4772339,543.0404053,639.565918,547.2748413,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35484,11078,848.343689,247.0344849,827.2018433,251.4595947,812.656311,181.9655151,833.7981567,177.5404053,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31632,14218,461.9143677,395.9828796,426.4177856,401.9822998,414.0856323,329.0171204,449.5822144,323.0177002,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
38550,13558,764.6641846,84.60823822,788.5044556,81.84422302,796.3358154,149.3917542,772.4955444,152.155777,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18824,15318,446.9389954,1869.080811,464.5245056,1876.787354,446.0610046,1918.919189,428.4754944,1911.212646,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
32498,19607,540.0209351,440.6872864,516.0284424,441.2871094,513.9790649,359.3127136,537.9715576,358.7128906,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,black
22748,18724,205.2806668,185.1533699,224.0116847,180.9356592,233.8969481,224.8364842,215.1659302,229.0541949,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
29881,12827,233.0635838,-7.456647399,236.1849711,42.48554913,262.1965318,40.40462428,259.0751445,-10.57803468,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
28683,12670,567.7241821,211.1436768,556.510376,184.6165161,629.2758179,153.8563232,640.489624,180.3834686,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17718,14494,313.900116,395.2487488,312.4183655,380.9252014,372.099884,374.7512512,373.5816345,389.0747986,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
39314,13751,843.7532349,92.5660553,842.3884277,73.41462708,898.2467651,69.4339447,899.6115723,88.58538055,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17116,13451,91.40981293,497.8246765,126.4975662,489.771759,140.5901794,551.175293,105.5024338,559.2282715,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
22378,16798,446.6557007,1057.099731,468.066864,1054.249878,473.3442993,1093.900269,451.933136,1096.750122,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
36072,14074,620.3855591,30.53889275,643.2202759,23.15126228,666.6144409,95.46110535,643.7797241,102.8487396,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
16055,13586,75.21359253,3.984527111,98.96999359,0.573727131,106.7864075,55.01547241,83.03001404,58.42627335,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35075,18246,29.13294798,542.9479769,36.41618497,600.1734104,15.60693642,600.1734104,14.56647399,546.0693642,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28434,18204,204.5197754,358.4938354,224.5349579,366.6149292,203.4802246,418.5061646,183.4650421,410.3850708,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
39834,19725,1831.972121,503.3673367,1807.16496,539.1999024,1824.392155,550.2253072,1845.064789,510.9473025,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,other
24622,19620,650.4979248,365.0480652,652.7780151,341.1566162,713.5020752,346.9519348,711.2219849,370.8433838,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37470,12170,1211.647461,1620.558716,1224.158325,1627.688843,1204.352539,1662.441284,1191.841675,1655.311157,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25440,18204,626.5758057,227.1631165,648.8726196,213.0275421,687.4241943,273.8368835,665.1273804,287.9724731,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
11734,13124,541.7578125,1032.836548,557.6956787,1027.523926,572.2421875,1071.163452,556.3043213,1076.476074,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13134,14537,1887.059204,1787.241089,1883.697632,1768.337646,1931.940796,1759.758911,1935.302368,1778.662354,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
28814,12170,2191.33488,2047.473916,2201.016279,2029.8196,2249.423274,2053.168856,2240.311369,2070.253678,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
15179,12968,103.0495453,362.5235596,96.36828613,329.5945435,165.9504547,315.4764099,172.6317139,348.4054565,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23302,16904,857.7093506,412.6125488,879.8362427,427.0125732,837.2906494,492.3874512,815.1637573,477.9874268,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17174,19314,455.7779236,606.7627563,446.7108765,592.6196289,497.2220764,560.2372437,506.2891235,574.3803711,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
26489,17747,134.5727539,97.23779297,107.7627563,86.7181015,134.4272461,18.76219177,161.2372437,29.28188324,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
33954,13846,201.0,209.3999939,201.0,180.6000061,274.0,180.6000061,274.0,209.3999939,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
27224,19607,1.097258091,21.80940628,-0.018492222,0.238243103,58.90274048,-2.809405565,60.01848984,18.7617569,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37201,12137,295.3106689,73.44228363,316.743866,76.12142944,307.6893311,148.5577087,286.256134,145.8785706,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
30463,13599,206.227478,360.7926941,179.9161987,362.9552612,173.7725372,288.2073059,200.0838165,286.0447388,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
35501,15318,3856.270997,2157.762532,3872.80744,2157.762532,3873.726132,2179.811124,3859.02707,2178.892432,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26302,15318,1639.954895,2550.314122,1655.900729,2566.259955,1691.778854,2525.825877,1674.124538,2514.435996,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
24027,13124,562.0454102,941.9907837,587.8488159,936.4102173,600.9545898,997.0092163,575.1511841,1002.589783,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,yellow
34039,18874,354.0355835,347.9677734,377.9036865,345.4553223,385.9644165,422.0322266,362.0963135,424.5446777,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15860,19238,80.58037567,13.58085442,113.7554779,27.55986977,78.41963196,111.4191437,45.24452972,97.44012451,small vehicle,van,0,1,0,0,0,0,-1,-1,-1,-1,-1,0,white
14757,16226,752.881897,582.9570313,731.7797241,587.5678101,718.118103,525.0429688,739.2202759,520.4321289,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23089,18606,148.5712891,1887.247559,158.7571411,1877.068726,176.4287109,1894.752441,166.2428589,1904.931274,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
33579,13846,665.3592529,229.6259155,665.8238942,194.9755024,734.7621344,198.7382463,736.378418,227.1459001,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19986,13124,575.5496826,1102.126831,592.2294312,1092.617554,621.4503174,1143.873291,604.7705688,1153.382446,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
39812,16313,127.5963058,138.361908,150.3546295,130.7422791,169.4037018,187.638092,146.6453857,195.2577209,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33124,16209,794.4000244,326.5,753.5999756,326.5,753.5999756,251.5,794.4000244,251.5,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12289,18610,303.0242004,59.1659317,276.5528259,47.82106018,300.9757996,-9.165931702,327.4472046,2.178940773,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15760,11477,265.3435364,223.0869598,261.6065063,201.8126831,323.6564636,190.9130402,327.3934937,212.1873169,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34258,13828,295.1220093,318.3418274,323.539978,313.6663513,335.8779907,388.6581726,307.460022,393.3336182,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,silver/grey
31312,15443,2974.885435,960.4622388,2984.204428,947.5191922,3026.657621,983.7597227,3016.820906,995.6673256,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
21469,14628,1042.268254,120.9023003,1040.028496,153.3788029,1056.826687,154.4986823,1056.266747,120.3423606,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21963,12263,360.6081238,351.0688171,375.7180176,326.5508423,423.3918762,355.9311829,408.2819824,380.4491577,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
13829,16084,405.664093,241.7870026,405.340271,212.9888306,474.335907,212.2129974,474.659729,241.0111694,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26440,13978,172.1999969,308.5,145.7999878,308.5,145.8000031,237.5,172.2000122,237.5,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37576,13165,324.1000061,293.2000122,303.4230652,305.384613,268.8999939,246.7999878,289.5769348,234.615387,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34395,15729,493.2450256,236.8752136,484.0629272,212.1234589,548.7550049,188.1247864,557.9370728,212.8765259,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14179,11971,487.8521118,11.09318256,515.1741943,1.985819817,534.1478882,58.90681839,506.8258057,68.01418304,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21541,18130,186.0926819,65.55189514,202.9733887,79.02787781,169.9073181,120.4481049,153.0266113,106.9721222,small vehicle,minivan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
36027,10301,427.6004639,102.7790527,450.6650696,96.14402771,471.3995361,168.2209473,448.3349304,174.8559723,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
39412,18875,925.7385254,368.9335022,936.7579346,381.6146851,898.2614746,415.0664978,887.2420654,402.3853149,small vehicle,jeep,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
21189,14978,541.9020996,403.1070557,563.1281128,399.1049805,576.0979004,467.8929443,554.8718872,471.8950195,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
12849,19660,3941.940918,1855.67627,3955.623535,1835.958618,3995.059082,1863.32373,3981.376465,1883.041504,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14807,15959,805.4822388,93.15766144,831.0232544,86.47796631,851.5177612,164.8423462,825.9767456,171.5220337,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
24033,15879,247.5587463,550.1205444,267.9924927,543.1190186,287.4412537,599.8794556,267.0075073,606.8809814,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14107,16168,50.33982086,464.5021667,55.39167404,483.0256348,20.66017532,492.4978333,15.60832214,473.9743652,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29042,16052,608.024292,179.6209259,584.0353394,180.3478699,581.975708,112.3790665,605.9646606,111.6521301,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
36549,10423,564.5949097,262.8994141,543.4702759,267.4060059,527.4050903,192.1005707,548.5297241,187.5939789,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18841,18708,399.1336365,525.8580933,424.9946289,520.5506592,438.8663635,588.1419067,413.0053711,593.4493408,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
33597,13565,161.1487732,468.1247559,169.7743073,438.1407776,241.8512268,458.8752441,233.2256927,488.8592224,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31932,17660,720.6714478,66.90731812,751.2329712,60.62756348,766.3285522,134.0926819,735.7670288,140.3724365,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
34346,16021,74.81793213,571.5697021,72.59301758,552.4990234,133.1820679,545.4302979,135.4069824,564.5009766,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19808,14406,476.5327454,424.5269165,445.5289307,428.0203247,437.4672546,356.4730835,468.4710693,352.9796753,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
29770,11063,450.4758301,145.9331818,456.4891968,125.1871033,528.5241699,146.066803,522.5108032,166.8128815,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37857,13363,472.6203613,144.887558,487.1120911,128.8703766,529.3796387,167.112442,514.8879395,183.1296082,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13597,15159,108.5208435,378.8599243,110.7071075,350.1430359,189.4791565,356.1400757,187.2928925,384.8569641,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18050,18606,1583.498047,1109.678101,1606.298218,1117.171265,1588.501953,1171.321899,1565.701782,1163.828735,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
16285,14742,312.2288717,1256.508123,313.3502782,1268.843594,351.4780977,1266.040078,349.2352847,1252.022497,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
14366,12577,786.9649048,219.8128052,810.9181519,218.3157196,815.0350952,284.1871948,791.0818481,285.6842651,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30122,10215,669.000061,142.9752808,673.2084961,119.3471451,749.999939,133.0247192,745.7915039,156.6528625,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
22895,14393,228.550766,386.1854248,213.8914795,358.6437073,277.4492188,324.8145752,292.1085205,352.3562927,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
35036,17791,183.1213873,296.3583815,189.3641618,321.3294798,245.5491329,306.7630058,238.265896,280.7514451,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
20640,19531,1406.623657,845.3486938,1402.106567,816.9051514,1460.376343,807.6513062,1464.893433,836.0948486,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
31372,19531,1329.364258,259.598175,1343.301514,250.2177887,1365.635742,283.401825,1351.698486,292.7822266,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21581,13868,350.6358382,167.3410405,357.9190751,240.1734104,379.7687861,238.0924855,378.7283237,163.1791908,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
30045,14186,522.5427246,1871.734375,518.4433594,1857.930176,564.4572754,1844.265625,568.5566406,1858.069824,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34397,12070,844.2260742,1861.235107,856.3395996,1872.87561,823.7739258,1906.764893,811.6604004,1895.12439,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
13360,16084,557.9909058,162.038681,581.9695435,161.0254974,585.0090942,232.961319,561.0304565,233.9745026,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18459,17126,487.6271973,26.73418427,476.5453796,2.77268219,527.3728027,-20.73418236,538.4545898,3.227319717,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20117,16389,801.7015381,835.765686,787.217041,813.6940308,812.2984619,797.234314,826.782959,819.3059692,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34435,18606,1615.186523,1132.51709,1629.207642,1135.798584,1617.813477,1184.48291,1603.792358,1181.201416,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11861,13125,75.65765381,604.9370117,78.51132202,564.2369385,147.3423462,569.0629883,144.488678,609.7630615,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
35216,13981,153.1315765,144.2063904,159.4446564,123.5495529,215.8684235,140.7936096,209.5553436,161.4504547,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
22763,13581,784.5773315,533.99646,779.1159668,518.1089478,843.4226685,496.0035095,848.8840332,511.8910522,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
19017,14492,109.3588638,348.6880493,128.5553894,348.3222961,129.6411438,405.3119507,110.4446182,405.6777039,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13064,17591,1907.92397,282.1876286,1899.881645,316.2717671,1914.051456,319.7184778,1922.476748,285.6343392,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28432,14908,116.5317919,564.7976879,142.5433526,564.7976879,145.6647399,604.3352601,115.4913295,603.2947977,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
19360,11854,413.4706421,25.62744522,435.3399048,15.74133778,469.5293579,91.37255859,447.6600952,101.258667,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,white
27178,11044,748.8793607,204.3546875,741.0475009,177.389892,799.9992521,164.4834781,807.8311118,190.4077958,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
28628,13124,629.1706543,1233.612671,649.274231,1225.712769,666.8293457,1270.387329,646.725769,1278.287231,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
28687,17683,263.0262451,119.493927,268.3414917,98.55812073,342.9737549,117.506073,337.6585083,138.4418793,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
12945,15318,417.2782898,825.7937012,409.0419006,811.1512451,458.7217102,783.2062988,466.9580994,797.8488159,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30109,16116,171.0379028,105.6333771,144.7491608,108.0547104,137.9620972,34.3666153,164.250824,31.94528008,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
13747,14186,1343.377642,1162.922236,1356.47031,1144.316865,1386.101086,1170.502201,1367.495715,1187.729396,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11000,10689,431.6057739,530.9511108,422.8149719,508.6190186,495.3942261,480.0488892,504.1850281,502.3809814,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32257,10172,1457.373413,534.8847656,1470.660278,514.8982544,1520.626587,548.1152344,1507.339722,568.1018066,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
19584,13058,583.7122803,393.3766785,585.4073486,362.2227478,666.2877197,366.6233215,664.5926514,397.7772522,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
17177,19725,1737.731689,467.3871155,1757.05127,477.046936,1738.268311,514.612854,1718.94873,504.953064,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,other
23490,19873,445.0756226,430.4417725,425.8841858,420.5296936,458.9243774,356.5582581,478.1158142,366.4703064,small vehicle,jeep,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,silver/grey
10341,14016,1352.14563,1649.964722,1378.032959,1655.142212,1366.85437,1711.035278,1340.967041,1705.857788,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14787,11984,1836.108032,1430.391724,1850.223267,1433.240845,1843.891968,1464.608276,1829.776733,1461.759155,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
33967,18643,2.97034359,529.2081909,13.60264301,505.0438843,63.02965546,526.7918091,52.39735413,550.9561157,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
35990,18246,697.3180542,327.0716248,726.104126,327.9659729,723.6819458,405.9283752,694.895874,405.0340271,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29644,10676,113.1818695,158.4498596,108.4932251,125.1786041,176.8181305,115.5501328,181.5067749,148.8213959,small vehicle,jeep,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,black
37875,13124,343.5294495,568.8856201,331.2795105,554.1011963,367.47052,524.1143799,379.7204895,538.8988037,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
24261,12446,2818.397705,564.2021484,2833.372803,571.8168945,2816.602295,604.7978516,2801.627197,597.1831055,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25503,13856,698.6331787,538.8396606,719.6547241,533.8742676,734.3668213,596.1603394,713.3452759,601.1257324,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38650,19519,776.2868652,476.3782043,797.6628418,473.275238,806.7131348,535.6218262,785.3371582,538.7247314,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
37923,18606,112.2158508,2002.222656,122.5731201,1992.218262,160.7841492,2031.777344,150.4268799,2041.781738,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18535,10493,1364.432617,2465.497559,1376.65918,2477.019287,1337.567383,2518.502441,1325.34082,2506.980713,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
29614,10751,444.4873352,256.7367859,470.7190247,253.7604828,479.5126648,331.2631836,453.2809753,334.239502,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
